,Customer ID,Loan Sanction Amount (USD)
15824,C-29395,53658.062
15825,C-36354,41555.207
15826,C-9008,64193.98
15827,C-35077,-2743.394
15828,C-14030,4264.2827
15829,C-27116,5146.342
15830,C-6267,58004.727
15831,C-13110,37686.043
15832,C-33969,9328.692
15833,C-31388,96664.305
15834,C-22670,58510.156
15835,C-885,26938.574
15836,C-43202,3030.1108
15837,C-47886,-3654.7136
15838,C-37115,13867.87
15839,C-9724,57731.66
15840,C-49137,3290.028
15841,C-39163,670.5573
15842,C-43329,-1577.2014
15843,C-14650,100422.984
15844,C-27553,58142.023
15845,C-16586,30043.736
15846,C-2578,54453.32
15847,C-25070,24392.797
15848,C-31983,22720.277
15849,C-49752,3381.001
15850,C-7832,114786.41
15851,C-12086,85515.66
15852,C-13049,21585.648
15853,C-6591,68448.43
15854,C-40590,70400.82
15855,C-30009,23850.594
15856,C-8564,37747.977
15857,C-22237,14819.649
15858,C-36428,23130.133
15859,C-5547,43636.86
15860,C-8468,59983.07
15861,C-34948,11642.067
15862,C-27514,87842.72
15863,C-40265,31796.568
15864,C-44629,9820.157
15865,C-33,42456.438
15866,C-7823,68785.63
15867,C-42725,122164.12
15868,C-25082,42578.6
15869,C-35577,110637.195
15870,C-23183,48310.496
15871,C-2512,14652.317
15872,C-26460,19934.074
15873,C-44266,3924.5781
15874,C-4097,-2611.7764
15875,C-23295,138585.23
15876,C-4688,60076.168
15877,C-33984,13357.01
15878,C-21653,142940.53
15879,C-24781,79570.87
15880,C-37425,73917.234
15881,C-38128,106712.34
15882,C-30947,38924.387
15883,C-43325,47687.83
15884,C-6978,155338.03
15885,C-35903,21465.33
15886,C-2355,47056.57
15887,C-4194,42370.145
15888,C-36401,2097.3628
15889,C-36241,1720.4
15890,C-12602,-2974.0137
15891,C-43319,44133.027
15892,C-11930,66801.78
15893,C-33644,33117.43
15894,C-34030,129880.38
15895,C-40857,48475.38
15896,C-26397,43034.477
15897,C-5112,101569.62
15898,C-24863,16306.624
15899,C-14623,24388.488
15900,C-14822,872.1299
15901,C-48137,13934.891
15902,C-7227,105592.164
15903,C-8085,1568.066
15904,C-37081,36977.445
15905,C-2847,56141.96
15906,C-23126,30030.596
15907,C-47224,4019.58
15908,C-25552,25925.564
15909,C-10398,35933.05
15910,C-45191,100708.21
15911,C-5221,160812.89
15912,C-48182,10792.795
15913,C-40568,16257.292
15914,C-13372,9958.908
15915,C-23349,112585.02
15916,C-45042,1670.8411
15917,C-25075,186061.02
15918,C-27735,16753.375
15919,C-14906,56617.332
15920,C-41588,44303.96
15921,C-9734,55749.754
15922,C-911,43023.56
15923,C-25298,24223.477
15924,C-12360,24282.6
15925,C-14755,24135.494
15926,C-47917,3780.9392
15927,C-46606,83568.55
15928,C-24103,24588.834
15929,C-35353,181781.52
15930,C-44051,623.68463
15931,C-42734,3014.7095
15932,C-30718,10036.891
15933,C-36582,-2514.0613
15934,C-12485,2246.6023
15935,C-20661,50232.945
15936,C-5690,60803.945
15937,C-25262,1977.0717
15938,C-17835,110672.1
15939,C-45283,69948.34
15940,C-41648,51066.777
15941,C-7073,14470.069
15942,C-6828,19415.396
15943,C-35558,40151.164
15944,C-49117,-1950.3398
15945,C-9853,-16267.444
15946,C-11087,104597.016
15947,C-42859,10349.949
15948,C-48574,1749.8339
15949,C-27123,57759.742
15950,C-14703,113082.02
15951,C-21230,57546.324
15952,C-46015,34159.062
15953,C-12806,33850.16
15954,C-10074,41278.21
15955,C-37284,32336.598
15956,C-36105,77041.08
15957,C-16366,33860.0
15958,C-23788,114044.016
15959,C-5633,60204.535
15960,C-5635,134807.66
15961,C-18514,48511.11
15962,C-15350,234746.86
15963,C-15451,14026.239
15964,C-49328,4070.0193
15965,C-43448,14800.924
15966,C-6265,10758.455
15967,C-924,103331.63
15968,C-26382,511.0613
15969,C-21716,24223.477
15970,C-41901,3358.6196
15971,C-41380,8273.101
15972,C-34351,-1022.069
15973,C-11291,-235.73796
15974,C-2869,1813.4982
15975,C-42670,7265.4873
15976,C-2282,34418.426
15977,C-43761,3722.1304
15978,C-47414,1270.3601
15979,C-35929,112485.72
15980,C-21720,43320.04
15981,C-14935,53473.934
15982,C-45029,2813.152
15983,C-43043,5103.457
15984,C-38223,23044.523
15985,C-16874,23912.229
15986,C-26058,23163.105
15987,C-29041,46873.24
15988,C-41039,36996.125
15989,C-25444,57874.625
15990,C-29452,53800.805
15991,C-29062,61663.57
15992,C-4084,60114.875
15993,C-7826,76545.12
15994,C-23884,41378.46
15995,C-31659,92509.52
15996,C-24534,44193.215
15997,C-6094,99619.43
15998,C-8843,5096.161
15999,C-42858,2489.7993
16000,C-43148,23364.223
16001,C-49289,-2226.9514
16002,C-32903,38828.164
16003,C-23463,41502.125
16004,C-47871,7011.0933
16005,C-104,63765.074
16006,C-22269,20786.271
16007,C-16643,48459.676
16008,C-42173,1496.2227
16009,C-27669,81426.76
16010,C-22307,1633.144
16011,C-18173,25720.24
16012,C-23700,1098.8884
16013,C-44494,-2794.436
16014,C-46547,44895.758
16015,C-21708,34465.01
16016,C-24081,62349.824
16017,C-45208,43747.027
16018,C-42893,11804.849
16019,C-9672,51883.94
16020,C-25689,-2547.4785
16021,C-7205,63313.43
16022,C-11151,48289.12
16023,C-4081,18680.701
16024,C-4872,20690.873
16025,C-9057,60023.594
16026,C-25245,78841.04
16027,C-3798,26867.158
16028,C-23761,32615.113
16029,C-3785,84564.96
16030,C-44426,472.37097
16031,C-18633,-3493.0366
16032,C-30943,15147.344
16033,C-28835,72963.72
16034,C-19542,38999.254
16035,C-26331,31134.053
16036,C-47448,45015.3
16037,C-7385,24230.408
16038,C-36988,28947.648
16039,C-19698,17768.906
16040,C-44255,31801.41
16041,C-45803,19560.521
16042,C-21068,29400.047
16043,C-37269,114649.55
16044,C-12352,75277.43
16045,C-10611,3225.086
16046,C-47521,-702.38104
16047,C-43662,427.90698
16048,C-1300,77931.7
16049,C-41798,4626.1963
16050,C-46713,4052.0525
16051,C-31524,30198.6
16052,C-47157,1467.2241
16053,C-24049,-1154.8845
16054,C-48482,14346.294
16055,C-32433,143187.36
16056,C-35379,52413.324
16057,C-21869,24157.475
16058,C-8577,51903.74
16059,C-30143,46003.938
16060,C-11579,44174.234
16061,C-1732,111419.586
16062,C-40473,68557.56
16063,C-2870,28679.143
16064,C-12856,107579.94
16065,C-8783,67221.49
16066,C-44034,112291.07
16067,C-37232,54471.566
16068,C-846,46420.793
16069,C-47366,-1623.9888
16070,C-49039,1862.2064
16071,C-31927,94978.3
16072,C-9506,42772.504
16073,C-13339,12056.761
16074,C-47855,4677.8623
16075,C-38773,18962.89
16076,C-28984,95893.836
16077,C-7301,20521.73
16078,C-10176,57628.934
16079,C-23357,11006.033
16080,C-20112,22914.207
16081,C-10094,20572.482
16082,C-8501,47062.875
16083,C-29494,29506.822
16084,C-15297,110599.1
16085,C-26354,1056.8413
16086,C-23030,53417.797
16087,C-5502,82820.016
16088,C-3358,48946.48
16089,C-22678,73408.81
16090,C-30272,58003.26
16091,C-2844,34418.426
16092,C-44471,88190.836
16093,C-48203,1332.2664
16094,C-8243,44874.906
16095,C-35963,15839.0625
16096,C-43023,12850.988
16097,C-31679,11653.728
16098,C-28266,43801.84
16099,C-33607,-2299.0706
16100,C-23606,12530.542
16101,C-35810,38088.176
16102,C-16962,65959.71
16103,C-45530,3226.0447
16104,C-45719,1333.0228
16105,C-35588,55106.258
16106,C-29406,16306.173
16107,C-24034,62133.203
16108,C-27918,223124.55
16109,C-43895,711.8502
16110,C-23797,33951.72
16111,C-40450,425.23096
16112,C-17856,27308.623
16113,C-35842,23916.205
16114,C-31505,19861.076
16115,C-15144,51153.7
16116,C-20564,-2547.2466
16117,C-9769,16168.064
16118,C-43423,62236.242
16119,C-32244,67596.77
16120,C-26942,34230.082
16121,C-263,82737.586
16122,C-14562,63222.652
16123,C-14760,100275.98
16124,C-41695,1708.5018
16125,C-21155,89834.66
16126,C-11093,11344.104
16127,C-2711,43521.945
16128,C-46032,14018.704
16129,C-31413,104549.16
16130,C-1891,25955.787
16131,C-10244,10470.1
16132,C-25337,189568.0
16133,C-10260,37747.977
16134,C-41656,94792.4
16135,C-7732,46673.703
16136,C-1362,50314.93
16137,C-33329,26043.879
16138,C-31894,116921.19
16139,C-38466,13393.892
16140,C-36433,26094.348
16141,C-26533,75780.51
16142,C-48094,-537.73395
16143,C-1438,41639.062
16144,C-11973,11321.49
16145,C-24073,50061.81
16146,C-26761,89195.62
16147,C-41425,6632.492
16148,C-45552,3293.2153
16149,C-7196,-1628.3735
16150,C-36492,56292.74
16151,C-24562,32402.697
16152,C-45075,11065.954
16153,C-30348,15529.102
16154,C-42101,23098.682
16155,C-9239,28517.377
16156,C-15336,81031.234
16157,C-25120,45492.44
16158,C-33263,69630.17
16159,C-43629,31598.965
16160,C-7447,42972.766
16161,C-45722,-530.4517
16162,C-47850,9779.004
16163,C-18435,9863.454
16164,C-46745,29354.861
16165,C-41547,12306.948
16166,C-31476,112778.33
16167,C-38226,103421.5
16168,C-47106,72980.68
16169,C-24574,-3670.3853
16170,C-4803,25286.24
16171,C-45899,12686.812
16172,C-19705,86875.05
16173,C-44305,611.18536
16174,C-32910,6327.982
16175,C-8805,73261.36
16176,C-13513,71847.35
16177,C-8371,121421.22
16178,C-30623,28011.57
16179,C-45415,64441.66
16180,C-11738,18401.09
16181,C-48799,5168.9272
16182,C-1359,30100.031
16183,C-8801,48697.895
16184,C-42900,34402.668
16185,C-17113,81579.04
16186,C-40888,34521.574
16187,C-4514,43355.523
16188,C-22765,52271.89
16189,C-574,25878.787
16190,C-9854,60689.332
16191,C-25778,10593.016
16192,C-39567,170073.53
16193,C-27597,23249.389
16194,C-17822,26248.895
16195,C-27365,45025.88
16196,C-29270,75645.19
16197,C-22793,49751.76
16198,C-28030,104420.336
16199,C-45049,55621.324
16200,C-49411,99722.36
16201,C-9627,47448.86
16202,C-9361,104588.32
16203,C-47436,31298.139
16204,C-6811,21232.951
16205,C-28573,41040.824
16206,C-1656,87949.61
16207,C-32155,41503.453
16208,C-8926,17121.363
16209,C-32988,17645.967
16210,C-18690,74413.195
16211,C-34754,24127.252
16212,C-38349,163743.42
16213,C-29278,41613.035
16214,C-7649,32435.809
16215,C-49097,80288.19
16216,C-30646,32494.797
16217,C-13390,11710.846
16218,C-43354,4441.474
16219,C-44814,4318.595
16220,C-42805,46141.69
16221,C-33088,54944.36
16222,C-11395,254170.45
16223,C-15954,108313.086
16224,C-3407,33651.223
16225,C-45601,4349.0522
16226,C-22133,29169.643
16227,C-29004,13809.604
16228,C-17650,44011.35
16229,C-45652,670.5573
16230,C-8677,1204.2069
16231,C-45082,16082.503
16232,C-27272,114910.72
16233,C-6779,82869.84
16234,C-47589,3444.2446
16235,C-28456,57900.59
16236,C-28236,45228.94
16237,C-30426,40666.39
16238,C-9007,24450.803
16239,C-15155,23088.377
16240,C-46126,136123.14
16241,C-19480,49021.39
16242,C-44264,1473.2573
16243,C-45631,1199.4358
16244,C-45422,3571.5222
16245,C-26402,8974.484
16246,C-42485,1684.1895
16247,C-22453,59533.715
16248,C-38104,24131.766
16249,C-28647,-7336.5127
16250,C-1131,23172.625
16251,C-35846,117821.13
16252,C-16367,153386.23
16253,C-9585,70878.86
16254,C-389,29892.404
16255,C-9468,60665.047
16256,C-49811,38014.44
16257,C-39566,52844.24
16258,C-36050,54873.484
16259,C-43406,111373.31
16260,C-44089,40715.54
16261,C-41182,16476.205
16262,C-41977,755.11816
16263,C-24868,78375.67
16264,C-8433,67161.89
16265,C-19415,31879.992
16266,C-4036,25925.564
16267,C-22347,88782.55
16268,C-10837,25949.822
16269,C-26672,25955.787
16270,C-24693,25469.121
16271,C-8107,25990.744
16272,C-35722,17326.512
16273,C-33140,111757.48
16274,C-49685,5346.61
16275,C-28523,25219.994
16276,C-25635,98303.43
16277,C-27710,-842.9285
16278,C-27883,25718.23
16279,C-4365,71656.945
16280,C-43435,20573.764
16281,C-26321,169739.31
16282,C-46742,38979.062
16283,C-45028,4935.945
16284,C-32765,-2478.2908
16285,C-29052,76715.51
16286,C-3449,37840.26
16287,C-44830,21545.68
16288,C-8701,16227.828
16289,C-9940,77354.38
16290,C-44383,3734.4854
16291,C-21723,1618.2415
16292,C-17023,85752.01
16293,C-21655,55837.074
16294,C-46652,25384.21
16295,C-8099,17146.637
16296,C-20822,56121.76
16297,C-31709,103331.73
16298,C-17996,36655.414
16299,C-32497,1027.6447
16300,C-39476,25025.648
16301,C-34665,27418.955
16302,C-3533,91116.82
16303,C-36924,27530.973
16304,C-26027,14288.397
16305,C-49889,1730.8782
16306,C-42598,3671.1562
16307,C-10956,21441.062
16308,C-10449,77309.87
16309,C-42947,18503.521
16310,C-45503,98168.81
16311,C-6211,41585.293
16312,C-9895,25998.498
16313,C-10821,149110.62
16314,C-5414,30256.074
16315,C-43314,61994.754
16316,C-13319,26928.652
16317,C-31180,75115.875
16318,C-1996,57473.566
16319,C-33455,24282.6
16320,C-9796,53845.582
16321,C-6500,99758.09
16322,C-27879,125751.086
16323,C-2946,2914.7622
16324,C-41064,25925.564
16325,C-10870,24032.182
16326,C-12458,29660.225
16327,C-24554,136029.4
16328,C-13133,29299.268
16329,C-30216,142212.92
16330,C-26976,124506.805
16331,C-35630,4227.0044
16332,C-45289,-1645.6995
16333,C-41560,15711.616
16334,C-34405,43547.156
16335,C-32180,16185.043
16336,C-19189,-1661.6901
16337,C-11219,14265.558
16338,C-40285,37312.594
16339,C-19175,82844.02
16340,C-18802,123392.86
16341,C-13808,10995.907
16342,C-48740,5207.952
16343,C-30113,19118.078
16344,C-11838,10590.517
16345,C-22742,1889.3534
16346,C-17630,97540.03
16347,C-3668,903.5463
16348,C-29416,21345.355
16349,C-30627,-1574.971
16350,C-18391,155.80443
16351,C-19574,20966.475
16352,C-34743,61923.71
16353,C-47504,27965.193
16354,C-46076,94971.1
16355,C-19573,-1926.9502
16356,C-33137,68488.37
16357,C-28676,79022.44
16358,C-10735,245381.14
16359,C-28946,41123.867
16360,C-41718,2637.2834
16361,C-10616,22688.81
16362,C-34425,791.6886
16363,C-19807,45528.293
16364,C-34142,140089.81
16365,C-4328,111278.8
16366,C-15950,27832.238
16367,C-12509,27692.703
16368,C-22342,23827.457
16369,C-18861,14529.664
16370,C-18375,54551.742
16371,C-860,42333.36
16372,C-19978,10692.285
16373,C-31898,32330.982
16374,C-16247,-708.3933
16375,C-24925,16536.973
16376,C-46584,3051.6616
16377,C-178,19112.92
16378,C-18762,210.04459
16379,C-22366,20617.94
16380,C-26298,34997.805
16381,C-28069,15628.204
16382,C-21921,28642.445
16383,C-11774,93310.99
16384,C-30283,23756.178
16385,C-29695,94652.914
16386,C-2553,24518.049
16387,C-40060,52030.48
16388,C-34259,20979.697
16389,C-28090,8760.763
16390,C-25783,3682.088
16391,C-21561,92685.61
16392,C-5441,-2070.6223
16393,C-25576,78754.21
16394,C-39870,33473.727
16395,C-29560,28523.658
16396,C-10927,29930.89
16397,C-48156,5538.315
16398,C-49596,3849.4026
16399,C-38073,68544.98
16400,C-15330,148555.19
16401,C-4180,36392.355
16402,C-43737,105855.26
16403,C-27731,31056.027
16404,C-30264,8785.606
16405,C-565,19519.523
16406,C-25037,32073.121
16407,C-23861,27781.053
16408,C-23329,66962.13
16409,C-35754,732.03326
16410,C-19950,34080.52
16411,C-25713,99737.54
16412,C-39239,22335.203
16413,C-41389,10801.35
16414,C-23248,107955.24
16415,C-28439,1091.8445
16416,C-35377,59253.145
16417,C-48224,103902.414
16418,C-48245,3190.0588
16419,C-44056,48407.72
16420,C-1766,70867.71
16421,C-46347,23981.217
16422,C-32922,1730.3182
16423,C-30482,24711.02
16424,C-36755,45243.9
16425,C-13709,51238.4
16426,C-16803,47923.254
16427,C-39843,132914.19
16428,C-33551,24436.215
16429,C-37566,2565.4333
16430,C-11726,16034.031
16431,C-30355,56128.367
16432,C-22351,105792.88
16433,C-15598,49865.824
16434,C-28617,56779.64
16435,C-42709,21646.42
16436,C-26585,33428.043
16437,C-47183,3937.4534
16438,C-5385,69364.555
16439,C-12013,28384.555
16440,C-21283,128669.75
16441,C-48068,5151.4546
16442,C-45543,38860.88
16443,C-26154,16050.629
16444,C-14758,20845.732
16445,C-1308,61298.543
16446,C-23433,29827.15
16447,C-39261,84881.01
16448,C-44214,5103.078
16449,C-18038,10228.977
16450,C-15371,42815.652
16451,C-29063,26496.455
16452,C-47336,133421.95
16453,C-14896,69781.6
16454,C-41669,138890.56
16455,C-23746,14794.723
16456,C-38314,2310.3237
16457,C-21988,-2087.764
16458,C-2097,34223.234
16459,C-3550,11672.919
16460,C-949,10905.607
16461,C-8942,23891.107
16462,C-18967,110145.52
16463,C-43695,48765.598
16464,C-43954,19344.115
16465,C-33785,104499.29
16466,C-36068,55651.254
16467,C-8275,21076.625
16468,C-44360,4578.9688
16469,C-28240,80013.23
16470,C-46282,25925.564
16471,C-29787,16881.83
16472,C-38551,97053.81
16473,C-37055,119239.04
16474,C-49037,57745.94
16475,C-38071,-2140.472
16476,C-41555,78156.93
16477,C-23328,28180.217
16478,C-30189,10178.389
16479,C-9052,46069.508
16480,C-41701,1924.3293
16481,C-17055,3395.6465
16482,C-11860,21541.793
16483,C-10584,45120.906
16484,C-30723,21167.793
16485,C-44775,1034.9314
16486,C-49278,4319.576
16487,C-566,93878.086
16488,C-1586,116985.42
16489,C-17249,23010.18
16490,C-42244,24586.13
16491,C-30754,11834.372
16492,C-8842,117149.46
16493,C-33561,59029.562
16494,C-319,85411.03
16495,C-31857,1353.6179
16496,C-31181,20250.734
16497,C-43869,3458.0322
16498,C-19885,34588.45
16499,C-25782,15926.771
16500,C-21388,-359.4744
16501,C-42853,60549.504
16502,C-41860,19224.309
16503,C-33322,72831.375
16504,C-16289,43183.21
16505,C-4613,19145.56
16506,C-32361,137522.62
16507,C-38415,42524.582
16508,C-3048,86566.875
16509,C-48091,49010.324
16510,C-5562,38.98974
16511,C-30477,43224.57
16512,C-44215,14337.762
16513,C-27460,56255.56
16514,C-31951,47794.508
16515,C-38263,42095.05
16516,C-37765,1848.3958
16517,C-19230,19847.719
16518,C-25135,-3809.0564
16519,C-49453,77745.87
16520,C-21872,100499.73
16521,C-25493,96769.41
16522,C-41407,3621.529
16523,C-39610,29108.504
16524,C-18140,29494.666
16525,C-20446,5020.0884
16526,C-17476,18062.332
16527,C-49955,7239.516
16528,C-33946,75342.27
16529,C-17779,1412.7308
16530,C-4683,68394.79
16531,C-20400,24708.398
16532,C-47068,1474.4015
16533,C-1424,18167.574
16534,C-36515,23452.314
16535,C-21162,20245.082
16536,C-28006,29241.404
16537,C-7100,39469.5
16538,C-17707,87532.15
16539,C-32384,24295.613
16540,C-38235,121184.35
16541,C-37641,84207.2
16542,C-15293,62976.664
16543,C-23306,58511.605
16544,C-23894,59534.312
16545,C-48233,72185.65
16546,C-46227,83715.27
16547,C-17098,57801.695
16548,C-47003,4483.9077
16549,C-5124,29297.336
16550,C-47321,87159.28
16551,C-36254,44608.445
16552,C-32986,58873.86
16553,C-29945,28363.162
16554,C-26046,14098.941
16555,C-27729,53770.438
16556,C-5602,191449.05
16557,C-662,72447.37
16558,C-46125,24598.822
16559,C-7974,26724.75
16560,C-41374,1550.709
16561,C-16742,22858.947
16562,C-17985,68931.445
16563,C-36724,-12303.121
16564,C-37345,94870.32
16565,C-26356,51115.496
16566,C-24226,117605.08
16567,C-16185,102995.766
16568,C-33795,48741.188
16569,C-43592,5394.6143
16570,C-18133,104928.13
16571,C-33861,44422.37
16572,C-13888,34538.363
16573,C-29659,2197.226
16574,C-38657,19519.523
16575,C-5185,135448.8
16576,C-34229,46328.277
16577,C-3374,29508.371
16578,C-34964,2482.4023
16579,C-2091,14450.878
16580,C-10571,12504.023
16581,C-26278,-2173.7786
16582,C-37268,27644.578
16583,C-44217,77377.1
16584,C-35036,74141.22
16585,C-48266,210075.9
16586,C-32099,27433.89
16587,C-45618,16296.231
16588,C-26347,12002.894
16589,C-30905,37058.47
16590,C-6532,101721.42
16591,C-39347,56742.57
16592,C-48661,13011.163
16593,C-7818,821.9108
16594,C-20467,41397.027
16595,C-32416,41290.36
16596,C-40624,201217.61
16597,C-29951,72295.05
16598,C-24281,38486.58
16599,C-39436,78187.35
16600,C-6940,60976.22
16601,C-36979,70686.805
16602,C-32866,34924.875
16603,C-42234,5991.2007
16604,C-10364,108748.85
16605,C-22411,57552.727
16606,C-12771,27582.826
16607,C-4837,21332.55
16608,C-21521,30794.793
16609,C-18874,82841.79
16610,C-47209,9258.585
16611,C-22337,34024.28
16612,C-45693,29235.15
16613,C-42736,22260.322
16614,C-7003,69712.07
16615,C-29338,40761.984
16616,C-29750,48838.527
16617,C-7131,55043.78
16618,C-18566,71962.37
16619,C-41427,9023.16
16620,C-33530,4043.0737
16621,C-23945,19059.96
16622,C-4587,76497.02
16623,C-32232,89873.55
16624,C-38358,13298.076
16625,C-11962,12154.662
16626,C-881,12639.758
16627,C-46400,-2118.4998
16628,C-19503,204037.88
16629,C-43324,9390.257
16630,C-43142,13899.524
16631,C-13666,42455.926
16632,C-34225,120750.29
16633,C-17145,116174.64
16634,C-27818,101889.945
16635,C-27797,57212.58
16636,C-44622,88146.35
16637,C-48453,-5855.335
16638,C-25175,34669.715
16639,C-1498,43331.54
16640,C-21449,129622.12
16641,C-35366,13128.907
16642,C-34965,10464.213
16643,C-20461,15749.143
16644,C-44967,75559.76
16645,C-30983,20361.318
16646,C-38511,-3919.506
16647,C-43977,29250.896
16648,C-25027,17464.621
16649,C-6831,14114.749
16650,C-48046,-1900.4875
16651,C-28220,30452.324
16652,C-1390,13335.636
16653,C-6085,29560.293
16654,C-11366,168930.27
16655,C-42141,124456.98
16656,C-30285,75654.79
16657,C-10832,74748.19
16658,C-31788,39118.17
16659,C-41806,290.31116
16660,C-49345,275.93536
16661,C-21989,28216.709
16662,C-31649,23841.852
16663,C-44593,1713.5529
16664,C-3543,8707.11
16665,C-46617,1277.7683
16666,C-48425,6331.173
16667,C-12741,43227.984
16668,C-18005,53169.035
16669,C-36729,53972.97
16670,C-48571,45526.906
16671,C-25464,2575.0625
16672,C-11316,28737.967
16673,C-1252,66906.38
16674,C-17078,60169.574
16675,C-22551,38957.805
16676,C-31578,15628.114
16677,C-1295,84658.28
16678,C-357,18938.99
16679,C-2920,68211.17
16680,C-46744,2932.0605
16681,C-5439,867.3599
16682,C-1545,49526.418
16683,C-40160,56762.535
16684,C-8600,10051.727
16685,C-23194,48361.918
16686,C-38632,31898.3
16687,C-13195,43580.633
16688,C-30441,43420.22
16689,C-17327,9274.389
16690,C-36336,-1546.5717
16691,C-6687,17272.717
16692,C-34093,103171.055
16693,C-2810,87122.14
16694,C-45065,74668.14
16695,C-32498,18992.883
16696,C-12540,21769.3
16697,C-28749,99640.15
16698,C-8836,11475.539
16699,C-43570,-2342.1104
16700,C-22257,21017.47
16701,C-30722,55578.324
16702,C-38873,36827.773
16703,C-7432,28345.023
16704,C-46940,107965.38
16705,C-20284,67956.24
16706,C-37292,40784.035
16707,C-8657,25922.965
16708,C-21033,40754.895
16709,C-46357,4947.065
16710,C-30733,117004.05
16711,C-22354,57746.164
16712,C-24172,21647.332
16713,C-49943,1291.7123
16714,C-31017,111014.484
16715,C-7390,62101.008
16716,C-39748,47505.74
16717,C-41777,27483.615
16718,C-30655,47376.633
16719,C-37960,61930.12
16720,C-42679,2598.3684
16721,C-34083,155813.05
16722,C-40137,68610.52
16723,C-47729,102759.65
16724,C-17204,1425.5957
16725,C-31166,34356.555
16726,C-12861,21002.803
16727,C-33079,71742.64
16728,C-1570,94750.32
16729,C-6921,1559.4059
16730,C-4737,38045.414
16731,C-39570,110951.26
16732,C-38582,-2337.9668
16733,C-13504,102862.37
16734,C-11220,52987.63
16735,C-45990,3081.471
16736,C-6008,156653.39
16737,C-18540,150028.12
16738,C-41707,15638.203
16739,C-38472,19294.266
16740,C-24143,11157.331
16741,C-38699,96181.43
16742,C-28762,640.3351
16743,C-33579,19410.516
16744,C-26098,19637.691
16745,C-26239,33869.906
16746,C-9288,17567.777
16747,C-24914,15869.053
16748,C-13814,20462.832
16749,C-40722,214.91638
16750,C-35790,20931.326
16751,C-21077,74763.484
16752,C-2273,25004.744
16753,C-23586,29702.936
16754,C-41132,84175.9
16755,C-31874,115606.97
16756,C-38571,15628.114
16757,C-7207,51784.61
16758,C-36696,25098.75
16759,C-18424,27231.523
16760,C-1962,103387.89
16761,C-46302,1687.4657
16762,C-48388,495.24707
16763,C-8018,89029.64
16764,C-36939,75881.59
16765,C-2238,60407.066
16766,C-37736,121370.67
16767,C-14590,24739.564
16768,C-32725,47781.332
16769,C-2930,43566.297
16770,C-4857,70002.14
16771,C-11153,25955.787
16772,C-46204,791.6886
16773,C-35835,34457.832
16774,C-44263,55820.035
16775,C-24416,55145.27
16776,C-35382,-1377.0765
16777,C-27625,45361.9
16778,C-31248,14482.791
16779,C-49947,17103.107
16780,C-37601,65686.4
16781,C-40432,1875.2816
16782,C-6409,85877.21
16783,C-23276,36892.883
16784,C-48765,25311.18
16785,C-39596,3497.8691
16786,C-32117,11532.068
16787,C-15034,19525.46
16788,C-26611,24594.998
16789,C-30236,15249.539
16790,C-14491,42905.793
16791,C-4970,142716.08
16792,C-24597,26662.035
16793,C-41290,-1920.4698
16794,C-28608,130133.31
16795,C-29170,57785.094
16796,C-2028,24738.621
16797,C-39498,29749.94
16798,C-6112,93184.98
16799,C-45464,29251.705
16800,C-3801,60369.87
16801,C-33585,44853.688
16802,C-35924,74534.72
16803,C-23755,1948.6884
16804,C-32194,50452.16
16805,C-8087,14621.423
16806,C-22995,31721.648
16807,C-43985,66636.66
16808,C-34451,97897.7
16809,C-28601,23113.229
16810,C-22847,52914.297
16811,C-16479,96106.586
16812,C-28299,48592.89
16813,C-40591,47841.473
16814,C-47731,11685.561
16815,C-28263,37734.266
16816,C-35262,44562.273
16817,C-18785,42942.207
16818,C-20648,33641.74
16819,C-36750,50843.56
16820,C-37567,8769.526
16821,C-47812,1459.017
16822,C-21286,956.605
16823,C-21818,42888.582
16824,C-44117,13960.912
16825,C-48133,23743.611
16826,C-2110,57901.742
16827,C-6174,9377.188
16828,C-23367,53322.21
16829,C-38984,174342.78
16830,C-28845,32621.746
16831,C-26445,54989.96
16832,C-11637,15796.351
16833,C-20719,43151.64
16834,C-49735,44735.35
16835,C-42411,1995.526
16836,C-11328,117257.22
16837,C-12719,21324.914
16838,C-9451,90158.34
16839,C-685,59574.098
16840,C-40575,45116.656
16841,C-41767,4500.87
16842,C-46402,113801.23
16843,C-12168,19329.291
16844,C-5612,821.9108
16845,C-11235,37592.44
16846,C-46639,5577.927
16847,C-14110,24172.812
16848,C-44397,24334.924
16849,C-38641,38972.977
16850,C-15289,101477.42
16851,C-31562,81851.2
16852,C-47523,43339.348
16853,C-14793,52874.76
16854,C-29118,24157.475
16855,C-23916,33003.535
16856,C-26376,1975.1135
16857,C-39171,65457.188
16858,C-4994,1941.4156
16859,C-12329,41047.01
16860,C-29620,6275.669
16861,C-27808,117030.375
16862,C-13659,29281.928
16863,C-38377,1657.2434
16864,C-6438,32409.416
16865,C-27601,3019.0166
16866,C-26854,110833.15
16867,C-13611,-2246.0544
16868,C-12197,24527.846
16869,C-330,80924.766
16870,C-23718,12742.044
16871,C-6957,108129.64
16872,C-6838,47880.117
16873,C-32161,27358.537
16874,C-43631,387.14178
16875,C-6437,80366.31
16876,C-30459,117568.12
16877,C-22843,515.043
16878,C-45391,5118.3027
16879,C-28123,23171.615
16880,C-21861,2250.7278
16881,C-6105,40186.273
16882,C-17079,7369.9414
16883,C-14154,77387.1
16884,C-17273,59192.277
16885,C-14898,42434.246
16886,C-9178,1472.0513
